2020,5,16,19.6,22.4,1.76,1.17,0,9.9,7.2,.5,.5,214,26,1.6,.2,.51,-2.5
2020,5,17,19.3,24,1.71,.55,0,10,7.2,.6,.6,187,17,1.7,.07,.53,-1.9
2020,5,18,14.6,35.1,1.09,.06,0,9.5,7.2,.5,.3,182,40,1.5,.03,.58,-.8
2020,5,19,8.7,54.4,.53,0,0,8.8,7.3,1.3,1.1,81,38,2.1,.01,.61,-.1
2020,5,20,6.2,63.9,.34,0,0,8.2,7.4,1.7,1.7,71,11,2.3,0,.61,-.1
2020,5,21,4.3,71.6,.24,0,0,7.6,7.5,1.9,1.7,109,25,2.9,0,.6,-.4
2020,5,22,2.1,78.7,.16,0,0,7.1,7.5,1.3,.6,39,59,2.2,-.01,.56,-1.2
2020,5,23,.3,87.7,.08,0,0,6.6,7.6,.8,.6,61,40,1.9,-.02,.55,-1.5
2020,5,24,1.7,81.7,.13,0,0,6.2,7.7,1.2,1.1,55,29,2.5,-.01,.56,-1.1
2020,6,1,.9,81.7,.12,0,0,5.8,7.7,1.3,1.2,79,10,1.9,-.01,.53,-1.9
2020,6,2,.1,84.2,.1,0,0,5.4,7.8,1.6,1.5,41,20,2.2,-.01,.52,-2.3
2020,6,3,-.5,85.4,.09,0,0,5.1,7.8,.9,.8,70,25,1.5,-.02,.5,-2.6
2020,6,4,-1.8,90.3,.05,0,0,4.7,7.8,1.1,1,81,14,1.7,-.02,.49,-3.1
2020,6,5,-1.3,88.1,.07,0,0,4.4,7.8,1.4,1.4,79,13,2.2,-.02,.49,-3
2020,6,6,-1.4,86.1,.08,0,0,4.1,7.8,1.4,1.4,71,9,1.9,-.02,.47,-3.4
2020,6,7,-1.7,86,.08,0,0,3.9,7.8,1.3,1.3,84,14,2.1,-.02,.46,-3.8
2020,6,8,-2.2,85.8,.07,.14,0,3.6,7.7,1.1,.7,2,47,2.2,0,.45,-4.2
2020,6,9,.4,85.4,.09,.69,0,3.5,7.7,1.3,0,68,80,3.4,.05,.54,-1.8
2020,6,10,4.8,67.7,.28,1.3,0,3.7,7.7,1.4,1.2,172,25,2.1,.16,.58,-.8
2020,6,11,8.3,53.3,.51,1.8,0,4.5,7.6,1.1,.9,224,30,2.8,.27,.58,-.6
2020,6,12,10.4,48.4,.65,2.11,0,5.7,7.6,1.9,1.8,209,18,3.3,.35,.61,-.1
2020,6,13,13.3,34.2,1.01,2.2,0,7,7.5,3.1,3,211,17,4.8,.43,.52,-2.2
2020,6,14,15.9,22.6,1.4,2.08,0,8.2,7.5,3.9,3.8,241,15,7.3,.46,.41,-5.5
2020,6,15,16.9,17.3,1.59,1.72,0,9.1,7.5,3.8,3.4,264,25,6.3,.4,.33,-8.1
2020,6,16,16.4,13.1,1.62,1.19,0,9.7,7.4,4.6,4.5,98,12,6.9,.31,.24,-12
2020,6,17,15.7,13.3,1.55,.56,0,9.7,7.5,3.2,3.2,89,12,5.7,.14,.24,-12.3
2020,6,18,11.8,23.5,1.07,.06,0,9.2,7.5,2.5,2.5,102,10,3.6,.07,.32,-8.6
2020,6,19,8.6,31.2,.77,0,0,8.5,7.5,2.8,2.8,88,9,3.7,.04,.35,-7.5
2020,6,20,6.8,37,.62,0,0,7.9,7.6,2.6,2.5,72,13,3.6,.03,.37,-6.8
2020,6,21,6.5,37,.62,0,0,7.4,7.7,2.4,1.8,84,40,3.9,.03,.35,-7.2
2020,6,22,4.4,47.5,.44,0,0,6.9,7.7,2.7,2.6,110,14,4.1,.02,.4,-5.8
2020,6,23,4.3,46,.45,0,0,6.5,7.8,1.8,1.2,51,49,3.9,.01,.38,-6.3
2020,6,24,.8,61.8,.25,0,0,6,7.8,1,.6,121,55,2.2,0,.4,-5.8
2020,7,1,.2,63.7,.23,0,0,5.6,7.9,1.1,.8,63,44,2.1,-.01,.4,-5.8
2020,7,2,-.6,67.5,.19,0,0,5.1,7.9,1.2,1.1,152,25,2.3,-.01,.39,-5.9
2020,7,3,-1.2,70.4,.17,0,0,4.7,7.9,1.4,1.4,95,12,2.5,-.01,.39,-5.9
2020,7,4,-1.7,72.9,.15,0,0,4.4,7.9,1.1,1,94,23,2.3,-.01,.39,-5.9
2020,7,5,-2.7,74.6,.13,0,0,4.1,7.9,.9,.7,157,31,2.2,-.01,.37,-6.6
2020,7,6,-3.6,76.2,.11,0,0,3.7,7.9,.5,.3,346,49,1.6,-.01,.36,-7.2
